"personne,""discipline"",""nation"",""anneeMin"",""anneeMax"",""nbOr"",""nbArgent"",""nbBronze"",""total"""
"http://dbpedia.org/resource/Jiří_Prskavec_(canoeist,_born_1993),""Canoeing"",""CZE"",2016,2020,1,0,1,2"
"http://dbpedia.org/resource/Nathan_Outteridge,""Sailing"",""AUS"",2012,2016,1,1,0,2"
"http://dbpedia.org/resource/Irina_Yegorova,""Speed skating"",""URS"",1964,1964,0,2,0,2"
"http://dbpedia.org/resource/William_Berntsen,""Sailing"",""DEN"",1948,1960,0,1,1,2"
"http://dbpedia.org/resource/Henry_Leaf,""Rackets"",""GBR"",1908,1908,0,1,1,2"
"http://dbpedia.org/resource/Josh_Kerr_(runner),""Athletics"",""GBR"",2020,2024,0,1,1,2"
"http://dbpedia.org/resource/Karen_Lachmann,""Fencing"",""DEN"",1948,1952,0,1,1,2"
"http://dbpedia.org/resource/Andreas_Schlütter,""Cross-country skiing"",""GER"",2002,2006,0,1,1,2"
"http://dbpedia.org/resource/Jens_Filbrich,""Cross-country skiing"",""GER"",2002,2006,0,1,1,2"
"http://dbpedia.org/resource/Katarzyna_Bachleda-Curuś,""Speed skating"",""POL"",2010,2014,0,1,1,2"
"http://dbpedia.org/resource/Rafayel_Grach,""Speed skating"",""URS"",1956,1960,0,1,1,2"
"http://dbpedia.org/resource/Marian_Drăgulescu,""Gymnastics"",""ROU"",2004,2004,0,1,1,2"
"http://dbpedia.org/resource/Madeleine_Egle,""Luge"",""AUT"",2018,2022,0,1,1,2"
"http://dbpedia.org/resource/László_Szollás,""Figure skating"",""HUN"",1932,1936,0,0,2,2"
"http://dbpedia.org/resource/Antonino_Pizzolato,""Weightlifting"",""ITA"",2020,2024,0,0,2,2"
"http://dbpedia.org/resource/Ernest_Johnson_(cyclist),""Cycling"",""GBR"",1932,1936,0,0,2,2"
"http://dbpedia.org/resource/Irene_Camber,""Fencing"",""ITA"",1952,1960,1,0,1,2"
"http://dbpedia.org/resource/Robert_Van_de_Walle,""Judo"",""BEL"",1980,1988,1,0,1,2"
"http://dbpedia.org/resource/Iryna_Merleni,""Wrestling"",""UKR"",2004,2008,1,0,1,2"
"http://dbpedia.org/resource/Georgina_Evers-Swindell,""Rowing"",""NZL"",2004,2008,2,0,0,2"
"http://dbpedia.org/resource/Kristin_Størmer_Steira,""Cross-country skiing"",""NOR"",2010,2014,1,0,1,2"
"http://dbpedia.org/resource/Ilona_Richter,""Rowing"",""GDR"",1976,1980,2,0,0,2"
"http://dbpedia.org/resource/Chen_Yanqing,""Weightlifting"",""CHN"",2004,2008,2,0,0,2"
"http://dbpedia.org/resource/Park_Joo-bong,""Badminton"",""KOR"",1992,1996,1,1,0,2"
"http://dbpedia.org/resource/Lee_Woo-seok,""Archery"",""KOR"",2024,2024,1,0,1,2"
"http://dbpedia.org/resource/Matthew_Hudson-Smith,""Athletics"",""GBR"",2024,2024,0,1,1,2"
"http://dbpedia.org/resource/Austen_Smith,""Shooting"",""USA"",2024,2024,0,1,1,2"
"http://dbpedia.org/resource/Truls_Möregårdh,""Table tennis"",""SWE"",2024,2024,0,2,0,2"
"http://dbpedia.org/resource/Imani-Lara_Lansiquot,""Athletics"",""GBR"",2020,2024,0,1,1,2"
"http://dbpedia.org/resource/Lennox_Miller,""Athletics"",""JAM"",1968,1972,0,1,1,2"
"http://dbpedia.org/resource/Zbigniew_Skrudlik,""Fencing"",""POL"",1964,1968,0,1,1,2"
"http://dbpedia.org/resource/Ragnar_Malm,""Cycling"",""SWE"",1920,1924,0,1,1,2"
"http://dbpedia.org/resource/Lukáš_Bauer,""Cross-country skiing"",""CZE"",2006,2010,0,1,1,2"
"http://dbpedia.org/resource/Nikolaos_Kaklamanakis,""Sailing"",""GRE"",1996,2004,1,1,0,2"
"http://dbpedia.org/resource/Natalya_Sadova,""Athletics"",""RUS"",1996,2004,1,1,0,2"
"http://dbpedia.org/resource/Gheorghe_Berceanu,""Wrestling"",""ROU"",1972,1976,1,1,0,2"
"http://dbpedia.org/resource/Bill_Carr,""Athletics"",""USA"",1932,1932,2,0,0,2"
"http://dbpedia.org/resource/Trine_Hattestad,""Athletics"",""NOR"",1996,2000,1,0,1,2"
"http://dbpedia.org/resource/Soslan_Andiyev,""Wrestling"",""URS"",1976,1980,2,0,0,2"
"http://dbpedia.org/resource/Melissa_Jefferson_(sprinter),""Athletics"",""USA"",2024,2024,1,0,1,2"
"http://dbpedia.org/resource/Lutalo_Muhammad,""Taekwondo"",""GBR"",2012,2016,0,1,1,2"
"http://dbpedia.org/resource/Alexander_Loginov_(biathlon),""Biathlon"",""ROC"",2022,2022,0,0,2,2"
"http://dbpedia.org/resource/Sofia_Pozdniakova,""Fencing"",""ROC"",2020,2020,2,0,0,2"
"http://dbpedia.org/resource/Malaika_Mihambo,""Athletics"",""GER"",2020,2024,1,1,0,2"
"http://dbpedia.org/resource/Vasily_Alekseyev,""Weightlifting"",""URS"",1972,1976,2,0,0,2"
"http://dbpedia.org/resource/Yannick_Borel,""Fencing"",""FRA"",2016,2024,1,1,0,2"
"http://dbpedia.org/resource/Gao_Tingyu,""Speed skating"",""CHN"",2018,2022,1,0,1,2"
"http://dbpedia.org/resource/Su_Yiming,""Snowboarding"",""CHN"",2022,2022,1,1,0,2"
"http://dbpedia.org/resource/Nevin_Galmarini,""Snowboarding"",""SUI"",2014,2018,1,1,0,2"
"http://dbpedia.org/resource/Alexander_Rödiger,""Bobsleigh"",""GER"",2010,2018,0,2,0,2"
"http://dbpedia.org/resource/Dominique_Maltais,""Snowboarding"",""CAN"",2006,2014,0,1,1,2"
"http://dbpedia.org/resource/Eamon_Sullivan,""Swimming"",""AUS"",2008,2008,0,2,0,2"
"http://dbpedia.org/resource/Eileen_Hiscock,""Athletics"",""GBR"",1932,1936,0,1,1,2"
"http://dbpedia.org/resource/Alphonse_Higelin,""Gymnastics"",""FRA"",1924,1924,0,1,1,2"
"http://dbpedia.org/resource/Matylda_Matoušková-Šínová,""Gymnastics"",""TCH"",1952,1960,0,1,1,2"
"http://dbpedia.org/resource/Fulgencia_Romay,""Athletics"",""CUB"",1968,1972,0,1,1,2"
"http://dbpedia.org/resource/Barbara_Niedernhuber,""Luge"",""GER"",1998,2002,0,2,0,2"
"http://dbpedia.org/resource/Kalle_Lappalainen,""Shooting"",""FIN"",1920,1920,0,1,1,2"
"http://dbpedia.org/resource/Kliment_Kolesnikov,""Swimming"",""ROC"",2020,2020,0,1,1,2"
"http://dbpedia.org/resource/Thomas_Plößel,""Sailing"",""GER"",2016,2020,0,0,2,2"
"http://dbpedia.org/resource/Jimmy_Pedro,""Judo"",""USA"",1996,2004,0,0,2,2"
"http://dbpedia.org/resource/Evan_Noel,""Rackets"",""GBR"",1908,1908,1,0,1,2"
"http://dbpedia.org/resource/Françoise_Mbango_Etone,""Athletics"",""CMR"",2004,2008,2,0,0,2"
"http://dbpedia.org/resource/Aleksandr_Kolchinsky,""Wrestling"",""URS"",1976,1980,2,0,0,2"
"http://dbpedia.org/resource/Lillian_Copeland,""Athletics"",""USA"",1928,1932,1,1,0,2"
"http://dbpedia.org/resource/Helmer_Mörner,""Equestrian"",""SWE"",1920,1920,2,0,0,2"
"http://dbpedia.org/resource/Legna_Verdecia,""Judo"",""CUB"",1996,2000,1,0,1,2"
"http://dbpedia.org/resource/Cho_Youn-jeong,""Archery"",""KOR"",1992,1992,2,0,0,2"
"http://dbpedia.org/resource/Marjorie_Jackson-Nelson,""Athletics"",""AUS"",1952,1952,2,0,0,2"
"http://dbpedia.org/resource/Tormod_Knutsen,""Nordic combined"",""NOR"",1960,1964,1,1,0,2"
"http://dbpedia.org/resource/Yevgeny_Korolkov,""Gymnastics"",""URS"",1952,1952,1,1,0,2"
"http://dbpedia.org/resource/Yevdokiya_Mekshilo,""Cross-country skiing"",""URS"",1964,1964,1,1,0,2"
"http://dbpedia.org/resource/Mariechen_Wehselau,""Swimming"",""USA"",1924,1924,1,1,0,2"
"http://dbpedia.org/resource/Ted_Nash_(rower),""Rowing"",""USA"",1960,1964,1,0,1,2"
"http://dbpedia.org/resource/Yui_Susaki,""Wrestling"",""JPN"",2020,2024,1,0,1,2"
"http://dbpedia.org/resource/James_Rudkin,""Rowing"",""GBR"",2020,2024,1,0,1,2"
"http://dbpedia.org/resource/Olaf_Hoffsbakken,""Cross-country skiing"",""NOR"",1936,1936,0,2,0,2"
"http://dbpedia.org/resource/Sideris_Tasiadis,""Canoe slalom"",""GER"",2012,2020,0,1,1,2"
"http://dbpedia.org/resource/Agnese_Duranti,""Gymnastics"",""ITA"",2020,2024,0,0,2,2"
"http://dbpedia.org/resource/Emilio_Salafia,""Fencing"",""ITA"",1928,1932,0,2,0,2"
"http://dbpedia.org/resource/Koichiro_Hirayama,""Wrestling"",""JPN"",1972,1976,0,1,1,2"
"http://dbpedia.org/resource/William_Smith_(cyclist),""Cycling"",""RSA"",1920,1920,0,1,1,2"
"http://dbpedia.org/resource/Carl_Gustaf_Lewenhaupt,""Equestrian"",""SWE"",1920,1924,0,1,1,2"
"http://dbpedia.org/resource/Huang_Shiping,""Shooting"",""CHN"",1984,1988,0,1,1,2"
"http://dbpedia.org/resource/Luka_Mkheidze,""Judo"",""KAZ"",2020,2024,0,1,1,2"
"http://dbpedia.org/resource/Askari_Mohammadian,""Wrestling"",""IRI"",1988,1992,0,2,0,2"
"http://dbpedia.org/resource/Georg_Åberg,""Athletics"",""SWE"",1912,1912,0,1,1,2"
"http://dbpedia.org/resource/Nelson_Prudêncio,""Athletics"",""BRA"",1968,1972,0,1,1,2"
"http://dbpedia.org/resource/Chung_Jae-won,""Speed skating"",""KOR"",2018,2022,0,2,0,2"
"http://dbpedia.org/resource/Gertrúd_Stefanek,""Fencing"",""HUN"",1980,1988,0,0,2,2"
"http://dbpedia.org/resource/Lalonde_Gordon,""Athletics"",""TRI"",2012,2012,0,0,2,2"
"http://dbpedia.org/resource/Lauri_Virtanen,""Athletics"",""FIN"",1932,1932,0,0,2,2"
"http://dbpedia.org/resource/Charles_Stewart_(sport_shooter),""Shooting"",""GBR"",1912,1912,0,0,2,2"
"http://dbpedia.org/resource/Joseph_Jehle,""Shooting"",""SUI"",1920,1920,0,0,2,2"
"http://dbpedia.org/resource/Alessia_Maurelli,""Gymnastics"",""ITA"",2020,2024,0,0,2,2"
"http://dbpedia.org/resource/John_Arthur_Jarvis,""Swimming"",""GBR"",1900,1900,2,0,0,2"
"http://dbpedia.org/resource/Gyula_Glykais,""Fencing"",""HUN"",1928,1932,2,0,0,2"
"http://dbpedia.org/resource/Marshall_Wayne,""Diving"",""USA"",1936,1936,1,1,0,2"
"http://dbpedia.org/resource/Chen_Zhong,""Taekwondo"",""CHN"",2000,2004,2,0,0,2"
"http://dbpedia.org/resource/Thomas_Green_(canoeist),""Canoeing"",""AUS"",2020,2024,1,0,1,2"
"http://dbpedia.org/resource/Francesco_Lamon,""Cycling"",""ITA"",2020,2024,1,0,1,2"
"http://dbpedia.org/resource/Sofiane_Oumiha,""Boxing"",""FRA"",2016,2024,0,2,0,2"
"http://dbpedia.org/resource/Ernest_Chambers_(cyclist),""Cycling"",""GBR"",1928,1932,0,2,0,2"
"http://dbpedia.org/resource/Yordanka_Blagoeva,""Athletics"",""BUL"",1972,1976,0,1,1,2"
"http://dbpedia.org/resource/Valentina_Stenina,""Speed skating"",""URS"",1960,1964,0,2,0,2"
"http://dbpedia.org/resource/Jean_Le_Bret,""Sailing"",""FRA"",1900,1900,0,1,1,2"
"http://dbpedia.org/resource/Michaela_Polleres,""Judo"",""AUT"",2020,2024,0,1,1,2"
"http://dbpedia.org/resource/Lin_Dan,""Badminton"",""CHN"",2008,2012,2,0,0,2"
"http://dbpedia.org/resource/Witold_Woyda,""Fencing"",""POL"",1972,1972,2,0,0,2"
"http://dbpedia.org/resource/Axel_Grönberg,""Wrestling"",""SWE"",1948,1952,2,0,0,2"
"http://dbpedia.org/resource/Miloslav_Mečíř,""Tennis"",""TCH"",1988,1988,1,0,1,2"
"http://dbpedia.org/resource/Doina_Melinte,""Athletics"",""ROM"",1984,1984,1,1,0,2"
"http://dbpedia.org/resource/Boyan_Radev,""Wrestling"",""BUL"",1964,1968,2,0,0,2"
"http://dbpedia.org/resource/Carry_Geijssen,""Speed skating"",""NED"",1968,1968,1,1,0,2"
"http://dbpedia.org/resource/Corinne_Niogret,""Biathlon"",""FRA"",1992,1994,1,0,1,2"
"http://dbpedia.org/resource/Shaban_Trstena,""Wrestling"",""YUG"",1984,1988,1,1,0,2"
"http://dbpedia.org/resource/Margit_Schumann,""Luge"",""GDR"",1972,1976,1,0,1,2"
"http://dbpedia.org/resource/Duncan_Goodhew,""Swimming"",""GBR"",1980,1980,1,0,1,2"
"http://dbpedia.org/resource/Beckie_Scott,""Cross-country skiing"",""CAN"",2002,2006,1,1,0,2"
"http://dbpedia.org/resource/Patrick_Sweeney_(rowing),""Rowing"",""GBR"",1976,1988,0,1,1,2"
"http://dbpedia.org/resource/Erik_Heil,""Sailing"",""GER"",2016,2020,0,0,2,2"
"http://dbpedia.org/resource/Edwin_Roberts,""Athletics"",""TRI"",1964,1964,0,0,2,2"
"http://dbpedia.org/resource/Berndt_Lindfors,""Gymnastics"",""FIN"",1952,1956,0,0,2,2"
"http://dbpedia.org/resource/Richard_Priestman,""Archery"",""GBR"",1988,1992,0,0,2,2"
"http://dbpedia.org/resource/Benedikt_Doll,""Biathlon"",""GER"",2018,2018,0,0,2,2"
"http://dbpedia.org/resource/Aleksandra_Ivošev,""Shooting"",""YUG"",1996,1996,1,0,1,2"
"http://dbpedia.org/resource/Oleksandr_Abramenko,""Freestyle skiing"",""UKR"",2018,2022,1,1,0,2"
"http://dbpedia.org/resource/Jens_Lurås_Oftebro,""Nordic combined"",""NOR"",2022,2022,1,1,0,2"
"http://dbpedia.org/resource/Joachim_Kunz,""Weightlifting"",""GDR"",1980,1988,1,1,0,2"
"http://dbpedia.org/resource/Wilhelm_Weber_(gymnast),""Gymnastics"",""GER"",1904,1904,0,1,1,2"
"http://dbpedia.org/resource/Becky_James,""Cycling"",""GBR"",2016,2016,0,2,0,2"
"http://dbpedia.org/resource/Josh_Dunkley-Smith,""Rowing"",""AUS"",2012,2016,0,2,0,2"
"http://dbpedia.org/resource/Mathew_Helm,""Diving"",""AUS"",2004,2004,0,1,1,2"
"http://dbpedia.org/resource/Annemarieke_van_Rumpt,""Rowing"",""NED"",2004,2008,0,1,1,2"
"http://dbpedia.org/resource/Wilhelm_Büsing,""Equestrian"",""GER"",1952,1952,0,1,1,2"
"http://dbpedia.org/resource/Arthur_Norris,""Tennis"",""GBR"",1900,1900,0,0,2,2"
"http://dbpedia.org/resource/Henry_Fieldman,""Rowing"",""GBR"",2020,2024,0,0,2,2"
"http://dbpedia.org/resource/Lukas_Hofer,""Biathlon"",""ITA"",2014,2018,0,0,2,2"
"http://dbpedia.org/resource/Rune_Larsson_(athlete),""Athletics"",""SWE"",1948,1948,0,0,2,2"
"http://dbpedia.org/resource/Joanna_Rowsell,""Cycling"",""GBR"",2012,2016,2,0,0,2"
"http://dbpedia.org/resource/Jim_Thorpe,""Athletics"",""USA"",1912,1912,2,0,0,2"
"http://dbpedia.org/resource/Ksenia_Stolbova,""Figure skating"",""RUS"",2014,2014,1,1,0,2"
"http://dbpedia.org/resource/Ercole_Olgeni,""Rowing"",""ITA"",1920,1924,1,1,0,2"
"http://dbpedia.org/resource/Elbrus_Tedeyev,""Wrestling"",""UKR"",1996,2004,1,0,1,2"
"http://dbpedia.org/resource/Ariel_Hernández_(boxer),""Boxing"",""CUB"",1992,1996,2,0,0,2"
"http://dbpedia.org/resource/Katharine_Berkoff,""Swimming"",""USA"",2024,2024,1,0,1,2"
"http://dbpedia.org/resource/Hayden_Roulston,""Cycling"",""NZL"",2008,2008,0,1,1,2"
"http://dbpedia.org/resource/Josef_Kloimstein,""Rowing"",""AUT"",1956,1960,0,1,1,2"
"http://dbpedia.org/resource/Artur_Partyka,""Athletics"",""POL"",1992,1996,0,1,1,2"
"http://dbpedia.org/resource/Vasiliy_Lomachenko,""Boxing"",""UKR"",2008,2012,2,0,0,2"
"http://dbpedia.org/resource/Valery_Belenky,""Gymnastics"",""EUN"",1992,1992,1,0,1,2"
"http://dbpedia.org/resource/Jia_Yifan,""Badminton"",""CHN"",2020,2024,1,1,0,2"
"http://dbpedia.org/resource/Kristen_Skjeldal,""Cross-country skiing"",""NOR"",2002,2002,1,0,1,2"
"http://dbpedia.org/resource/Nicolas_Lopez_(fencer),""Fencing"",""FRA"",2008,2008,1,1,0,2"
"http://dbpedia.org/resource/Éva_Székely,""Swimming"",""HUN"",1952,1956,1,1,0,2"
"http://dbpedia.org/resource/Lee_Yang,""Badminton"",""TPE"",2020,2024,2,0,0,2"
"http://dbpedia.org/resource/Geir_Karlstad,""Speed skating"",""NOR"",1992,1992,1,0,1,2"
"http://dbpedia.org/resource/Pavel_Svojanovský,""Rowing"",""TCH"",1972,1976,0,1,1,2"
"http://dbpedia.org/resource/Geoff_Huegill,""Swimming"",""AUS"",2000,2000,0,1,1,2"
"http://dbpedia.org/resource/Pang_Qianyu,""Wrestling"",""CHN"",2020,2024,0,1,1,2"
"http://dbpedia.org/resource/George_Kerr_(runner),""Athletics"",""BWI"",1960,1960,0,0,2,2"
"http://dbpedia.org/resource/Bruno_Junk,""Athletics"",""URS"",1952,1956,0,0,2,2"
"http://dbpedia.org/resource/Kazimierz_Szczerba,""Boxing"",""BUL"",1976,1980,0,0,2,2"
"http://dbpedia.org/resource/Heike_Kemmer,""Equestrian"",""GER"",2008,2008,1,0,1,2"
"http://dbpedia.org/resource/Petra_Thümer,""Swimming"",""GDR"",1976,1976,2,0,0,2"
"http://dbpedia.org/resource/Lasha_Bekauri,""Judo"",""GEO"",2020,2024,2,0,0,2"
"http://dbpedia.org/resource/Franke_Sloothaak,""Equestrian"",""FRG"",1984,1988,1,0,1,2"
"http://dbpedia.org/resource/Anders_Mol,""Beach volleyball"",""NOR"",2020,2024,1,0,1,2"
"http://dbpedia.org/resource/George_E._Wiley,""Cycling"",""USA"",1904,1904,0,1,1,2"
"http://dbpedia.org/resource/Luke_Hobson,""Swimming"",""USA"",2024,2024,0,1,1,2"
"http://dbpedia.org/resource/Giorgi_Gogshelidze,""Wrestling"",""GEO"",2008,2012,0,1,1,2"
"http://dbpedia.org/resource/Zoran_Pančić,""Rowing"",""YUG"",1980,1984,0,1,1,2"
"http://dbpedia.org/resource/Gábor_Boczkó,""Fencing"",""HUN"",2004,2016,0,1,1,2"
"http://dbpedia.org/resource/Georges_Roes,""Shooting"",""FRA"",1920,1924,0,2,0,2"
"http://dbpedia.org/resource/Israel_Hernández,""Judo"",""GER"",1992,1996,0,0,2,2"
"http://dbpedia.org/resource/Ulla_Håkanson,""Equestrian"",""SWE"",1972,1984,0,0,2,2"
"http://dbpedia.org/resource/Krisztina_Fazekas-Zur,""Canoeing"",""HUN"",2012,2016,2,0,0,2"
"http://dbpedia.org/resource/Georg_Thoma,""Nordic combined"",""EUA"",1960,1964,1,0,1,2"
"http://dbpedia.org/resource/Rafer_Johnson,""Athletics"",""USA"",1956,1960,1,1,0,2"
"http://dbpedia.org/resource/Carie_Graves,""Rowing"",""USA"",1976,1984,1,0,1,2"
"http://dbpedia.org/resource/Keshorn_Walcott,""Athletics"",""TRI"",2012,2016,1,0,1,2"
"http://dbpedia.org/resource/Henk-Jan_Zwolle,""Rowing"",""NED"",1992,1996,1,0,1,2"
"http://dbpedia.org/resource/Gaston_Mercier,""Rowing"",""FRA"",1952,1956,1,0,1,2"
"http://dbpedia.org/resource/Georg_de_Laval,""Shooting"",""SWE"",1912,1912,0,1,1,2"
"http://dbpedia.org/resource/Jean-Marc_Gaillard,""Cross-country skiing"",""FRA"",2014,2018,0,0,2,2"
"http://dbpedia.org/resource/Sergio_Siorpaes,""Bobsleigh"",""ITA"",1964,1964,0,0,2,2"
"http://dbpedia.org/resource/Silvia_Chivás,""Athletics"",""CUB"",1972,1972,0,0,2,2"
"http://dbpedia.org/resource/Debbie_Ferguson-McKenzie,""Athletics"",""BAH"",2000,2004,1,0,1,2"
"http://dbpedia.org/resource/Knut_Tore_Apeland,""Nordic combined"",""NOR"",1992,1994,0,2,0,2"
"http://dbpedia.org/resource/Tomas_Johansson_(wrestler),""Wrestling"",""SWE"",1988,1992,0,1,1,2"
"http://dbpedia.org/resource/Alexandros_Nikolaidis,""Taekwondo"",""GRE"",2004,2008,0,2,0,2"
"http://dbpedia.org/resource/Lars_Bjønness,""Rowing"",""NOR"",1988,1992,0,2,0,2"
"http://dbpedia.org/resource/Cornelia_Pfohl,""Archery"",""GER"",1996,2000,0,1,1,2"
"http://dbpedia.org/resource/Arthur_Jonath,""Athletics"",""GER"",1932,1932,0,1,1,2"
"http://dbpedia.org/resource/Alejandra_Valencia,""Archery"",""MEX"",2020,2024,0,0,2,2"
"http://dbpedia.org/resource/Heinrich_Messner,""Alpine skiing"",""AUT"",1968,1972,0,0,2,2"
"http://dbpedia.org/resource/Elīza_Tīruma,""Luge"",""LAT"",2014,2022,0,0,2,2"
"http://dbpedia.org/resource/Carlos_Ramírez_(BMX_rider),""Cycling"",""COL"",2016,2020,0,0,2,2"
"http://dbpedia.org/resource/Gustave_Amoudruz,""Shooting"",""SUI"",1920,1920,0,0,2,2"
"http://dbpedia.org/resource/Mihai_Covaliu,""Fencing"",""ROU"",2000,2008,1,0,1,2"
"http://dbpedia.org/resource/Cullen_Jones,""Swimming"",""USA"",2012,2012,1,1,0,2"
"http://dbpedia.org/resource/Jutta_Lau,""Rowing"",""GDR"",1976,1980,2,0,0,2"
"http://dbpedia.org/resource/Stanisława_Walasiewicz,""Athletics"",""POL"",1932,1936,1,1,0,2"
"http://dbpedia.org/resource/Wang_Junxia,""Athletics"",""CHN"",1996,1996,1,1,0,2"
"http://dbpedia.org/resource/Sverre_Stenersen,""Nordic combined"",""NOR"",1952,1956,1,0,1,2"
"http://dbpedia.org/resource/Julien_Absalon,""Cycling"",""FRA"",2004,2008,2,0,0,2"
"http://dbpedia.org/resource/Ágnes_Kovács,""Swimming"",""HUN"",1996,2000,1,0,1,2"
"http://dbpedia.org/resource/Tenley_Albright,""Figure skating"",""USA"",1952,1956,1,1,0,2"
"http://dbpedia.org/resource/Jack_Günthard,""Gymnastics"",""SUI"",1952,1952,1,1,0,2"
"http://dbpedia.org/resource/Johann_André_Forfang,""Ski jumping"",""NOR"",2018,2018,1,1,0,2"
"http://dbpedia.org/resource/Wataru_Tanigawa,""Gymnastics"",""JPN"",2020,2024,1,1,0,2"
"http://dbpedia.org/resource/Pedro_Pichardo,""Athletics"",""POR"",2020,2024,1,1,0,2"
"http://dbpedia.org/resource/Maddison_Keeney,""Diving"",""AUS"",2016,2024,0,1,1,2"
"http://dbpedia.org/resource/Neil_Adams_(judoka),""Judo"",""GBR"",1980,1984,0,2,0,2"
"http://dbpedia.org/resource/Pepi_Bader,""Bobsleigh"",""FRG"",1968,1972,0,2,0,2"
"http://dbpedia.org/resource/Thomas_Bohrer,""Rowing"",""USA"",1988,1992,0,2,0,2"
"http://dbpedia.org/resource/Vera_Tanner,""Swimming"",""GBR"",1924,1928,0,2,0,2"
"http://dbpedia.org/resource/Terin_Humphrey,""Gymnastics"",""USA"",2004,2004,0,2,0,2"
"http://dbpedia.org/resource/Helen_Tanger,""Rowing"",""NED"",2004,2008,0,1,1,2"
"http://dbpedia.org/resource/Oleg_Verniaiev,""Gymnastics"",""UKR"",2016,2016,1,1,0,2"
"http://dbpedia.org/resource/John_Davis_(weightlifter),""Weightlifting"",""USA"",1948,1952,2,0,0,2"
"http://dbpedia.org/resource/Erik_Wallerius,""Sailing"",""SWE"",1908,1912,1,1,0,2"
"http://dbpedia.org/resource/María_Pérez_(racewalker),""Athletics"",""ESP"",2024,2024,1,1,0,2"
"http://dbpedia.org/resource/Viktor_Krovopuskov,""Fencing"",""URS"",1976,1980,2,0,0,2"
"http://dbpedia.org/resource/Frédéric_Pietruszka,""Fencing"",""FRA"",1980,1984,1,0,1,2"
"http://dbpedia.org/resource/Arkadiusz_Skrzypaszek,""Modern pentathlon"",""POL"",1992,1992,2,0,0,2"
"http://dbpedia.org/resource/Hildegard_Falck,""Athletics"",""FRG"",1972,1972,1,0,1,2"
"http://dbpedia.org/resource/Frank_Hansen_(rower),""Rowing"",""NOR"",1972,1976,1,1,0,2"
"http://dbpedia.org/resource/Udo_Wagner,""Fencing"",""GER"",1988,1992,1,1,0,2"
"http://dbpedia.org/resource/Stefan_Edberg,""Tennis"",""SWE"",1988,1988,0,0,2,2"
"http://dbpedia.org/resource/Kristin_Armstrong,""Cycling"",""USA"",2012,2016,2,0,0,2"
"http://dbpedia.org/resource/Sui_Wenjing,""Figure skating"",""CHN"",2018,2022,1,1,0,2"
"http://dbpedia.org/resource/Besik_Kudukhov,""Wrestling"",""RUS"",2008,2012,0,1,1,2"
"http://dbpedia.org/resource/Patrick_Leahy_(athlete),""Athletics"",""GBR"",1900,1900,0,1,1,2"
"http://dbpedia.org/resource/Horst_Floth,""Bobsleigh"",""FRG"",1968,1972,0,2,0,2"
"http://dbpedia.org/resource/Robert_Selfelt,""Equestrian"",""SWE"",1948,1948,0,1,1,2"
"http://dbpedia.org/resource/Władysław_Segda,""Fencing"",""POL"",1928,1932,0,0,2,2"
"http://dbpedia.org/resource/Vakhtang_Iagorashvili,""Modern pentathlon"",""URS"",1988,1988,0,0,2,2"
"http://dbpedia.org/resource/Galina_Urbanovich,""Gymnastics"",""URS"",1952,1952,1,1,0,2"
"http://dbpedia.org/resource/Adam_Nelson,""Athletics"",""USA"",2000,2004,1,1,0,2"
"http://dbpedia.org/resource/Iker_Martínez_de_Lizarduy,""Sailing"",""ESP"",2004,2008,1,1,0,2"
"http://dbpedia.org/resource/Geraint_Thomas,""Cycling"",""GBR"",2008,2012,2,0,0,2"
"http://dbpedia.org/resource/Ernst_Vettori,""Ski jumping"",""AUT"",1992,1992,1,1,0,2"
"http://dbpedia.org/resource/Robeisy_Ramírez,""Boxing"",""CUB"",2012,2016,2,0,0,2"
"http://dbpedia.org/resource/Ewa_Kłobukowska,""Athletics"",""POL"",1964,1964,1,0,1,2"
"http://dbpedia.org/resource/Natalia_Lavrova,""Gymnastics"",""RUS"",2000,2004,2,0,0,2"
"http://dbpedia.org/resource/Picabo_Street,""Alpine skiing"",""USA"",1994,1998,1,1,0,2"
"http://dbpedia.org/resource/Olga_Slyusareva,""Cycling"",""RUS"",2004,2004,1,0,1,2"
"http://dbpedia.org/resource/Anier_García,""Athletics"",""CUB"",2000,2004,1,0,1,2"
"http://dbpedia.org/resource/George_Hodgson,""Swimming"",""CAN"",1912,1912,2,0,0,2"
"http://dbpedia.org/resource/Pierre_Gervais,""Sailing"",""FRA"",1900,1900,1,0,1,2"
"http://dbpedia.org/resource/Dmytro_Leonkin,""Gymnastics"",""URS"",1952,1952,1,0,1,2"
"http://dbpedia.org/resource/Konrad_Wirnhier,""Shooting"",""FRG"",1968,1972,1,0,1,2"
"http://dbpedia.org/resource/Brian_Goodell,""Swimming"",""USA"",1976,1976,2,0,0,2"
"http://dbpedia.org/resource/Ivanie_Blondin,""Speed skating"",""CAN"",2022,2022,1,1,0,2"
"http://dbpedia.org/resource/Buddy_Melges,""Sailing"",""USA"",1964,1972,1,0,1,2"
"http://dbpedia.org/resource/Chrétien_Waydelich,""Croquet"",""FRA"",1900,1900,1,0,1,2"
"http://dbpedia.org/resource/Cheick_Sallah_Cissé,""Taekwondo"",""CIV"",2016,2024,1,0,1,2"
"http://dbpedia.org/resource/Andrey_Balashov,""Sailing"",""URS"",1976,1980,0,1,1,2"
